second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
278,0,395,40,43,0,138,22,446,353,43,133,133,134,0,443,721,7547,6719,34331,9204,30.95,898494464
279,0,302,244,3,0,129,244,351,462,3,136,131,130,0,400,895,0,0,0,0,0,0
280,0,164,311,244,0,138,469,337,582,244,139,136,137,0,656,1042,8475,7265,42827,10733,28.26,963018752
281,0,0,278,343,0,85,580,589,279,338,77,85,85,0,585,0,8918,7483,41452,10208,33.22,969728000
282,0,0,0,246,0,209,245,833,6,251,220,217,214,0,902,0,9073,7483,39779,10181,38.96,968265728
283,349,1,0,0,0,245,0,624,5,0,234,237,240,0,711,382,9163,7975,38054,9398,21.9,954392576
284,0,169,155,145,0,381,26,381,27,145,381,381,381,0,1288,380,9261,8973,30440,8395,17.11,923475968
285,0,179,194,193,0,0,135,338,131,176,0,0,0,0,176,349,9218,8795,31276,8588,33.77,937230336
286,462,188,176,175,0,123,19,408,21,192,123,123,123,0,561,429,9245,8455,31895,8736,30.11,880107520
287,0,228,223,222,0,198,20,498,17,222,198,197,197,1,814,516,9712,8827,34215,8772,30.06,794673152
288,0,46,63,76,0,191,19,471,15,76,192,191,191,0,650,490,10046,9067,36439,8986,38.54,817020928
289,247,28,8,0,0,222,8,299,17,0,222,223,222,0,667,105,10057,9529,34853,8462,10.56,811532288
290,0,175,185,183,0,77,27,183,22,181,76,76,77,0,410,203,10218,10005,34177,8113,16.49,810848256
291,0,44,54,64,0,0,19,247,19,66,0,0,0,0,66,247,10552,10047,29518,8481,29.46,801353728
292,0,0,0,0,0,170,0,247,7,0,173,171,170,0,514,0,10487,10069,29183,8239,3.85,800522240
293,422,182,172,161,0,77,23,161,20,159,74,76,77,0,386,182,10378,10313,26734,7561,11.48,787529728
294,205,216,214,212,0,0,20,373,18,213,0,0,0,0,213,398,10083,9578,30702,8138,25.37,790683648
295,183,215,207,197,0,132,24,497,21,198,138,135,134,0,605,516,10115,9138,32409,8856,35.77,813797376
296,0,197,217,157,0,180,194,444,188,157,181,183,178,0,699,611,10043,9121,33743,8973,33.44,816623616
297,0,0,0,83,0,258,83,460,4,83,251,252,258,0,844,0,10267,9508,35014,8869,35.45,822923264
298,0,0,0,0,0,157,0,240,7,0,157,157,157,0,471,0,10021,9570,33678,8293,9.84,814477312
299,0,0,0,0,0,83,0,83,6,0,83,83,83,0,249,0,9811,9794,32109,7819,6.88,807280640
