second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
279,0,287,105,0,0,53,105,781,479,0,74,62,62,0,198,1272,9207,6189,27437,3422,40.48,633593856
280,0,0,267,242,0,278,189,808,397,223,262,274,273,0,1032,0,0,0,0,0,0,0
281,0,201,226,251,0,310,130,870,203,270,367,305,306,0,1248,840,9825,6913,26199,2785,47.09,641863680
282,349,4,102,207,0,264,105,633,104,207,263,311,279,0,1060,593,9964,7647,25988,2361,44.95,642519040
283,0,258,142,120,0,369,46,576,114,115,308,322,354,0,1099,581,9878,8495,22046,1285,55.25,632815616
284,462,96,207,192,0,112,102,464,114,197,115,112,112,0,536,542,10143,8719,24217,1429,57.7,661291008
285,0,244,163,158,0,155,68,416,91,146,159,157,156,0,618,548,9916,8625,12028,1206,41.05,490356736
286,0,164,207,237,0,198,73,508,92,246,197,201,197,0,841,542,10326,8729,16277,1558,43.9,481746944
287,0,45,92,104,0,199,46,469,49,107,193,194,199,0,693,510,10576,9088,14080,1523,58.25,496459776
288,247,221,58,0,0,218,58,354,161,0,236,227,222,0,685,357,10491,9515,9356,824,15.24,473120768
289,0,26,189,247,0,136,165,247,166,247,118,127,132,0,624,355,10695,9810,11843,1041,31.46,477040640
291,0,0,0,0,0,185,0,247,7,0,185,185,185,0,555,0,10796,10048,6853,764,3.73,446464000
292,422,312,186,126,0,62,132,126,132,115,62,62,62,0,301,312,10916,10538,2533,268,17.15,335052800
293,205,281,319,273,0,0,127,399,127,284,0,0,0,0,284,593,10893,9892,8456,1013,50.22,283619328
294,183,137,208,248,0,88,121,606,121,248,103,98,95,0,544,642,11553,9712,14591,1835,53.88,370630656
295,0,80,97,163,0,311,80,589,82,163,296,301,304,0,1064,681,11306,9253,17449,2036,54.56,408272896
296,0,0,0,0,0,240,0,411,7,0,247,240,240,0,727,0,10800,9684,13345,1035,31.14,406646784
297,0,0,0,0,0,171,0,171,5,0,164,171,171,0,506,0,10445,9912,10336,401,10.47,399945728
299,305,106,11,0,0,0,11,0,81,0,0,0,0,0,0,106,9891,9880,8590,29,2.74,412725248
300,0,199,222,113,0,0,189,112,250,47,0,0,0,0,47,305,10078,9510,5118,623,15.83,419454976
301,0,0,72,192,0,0,120,305,72,258,0,0,0,0,258,0,10085,9159,8005,943,53.05,331272192
302,0,0,0,0,0,41,0,305,8,0,41,41,41,0,123,0,9544,8618,7999,943,2.64,336232448
303,0,0,0,0,0,264,0,264,3,0,264,264,264,0,792,0,9170,8904,3718,28,9.42,314748928
