second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
248,124,655,63,138,0,433,176,1287,376,144,162,162,155,0,623,1853,2835,0,30078,3752,36.94,884858880
249,434,59,500,273,0,28,454,1203,449,266,131,127,133,0,657,1887,2693,0,33722,3954,33.88,900399104
250,191,80,110,259,0,116,328,1451,211,267,285,273,266,0,1091,1942,3139,0,29954,4014,42.77,911310848
251,457,526,168,179,0,466,192,1415,255,179,178,194,202,0,753,1909,3133,0,32158,4204,38.98,911450112
252,0,712,49,42,0,84,189,1058,886,41,75,75,70,0,261,2536,0,0,0,0,0,0
253,0,90,440,127,0,4,488,1140,1033,128,246,246,251,0,871,2622,3575,0,40014,5650,30.73,937881600
254,262,60,582,113,0,210,969,1149,796,104,278,278,278,0,938,2631,3613,0,40578,5725,37.44,940593152
255,0,60,228,412,0,137,1046,1348,357,418,198,191,156,0,963,2474,0,0,0,0,0,0
256,0,442,60,346,0,377,773,1532,271,349,26,33,68,0,476,2460,3710,0,40891,5177,42.15,975433728
257,262,742,1,28,0,97,488,1286,958,28,52,51,44,0,175,3105,0,0,0,0,0,0
258,0,52,63,178,0,11,477,1384,1104,177,181,180,182,0,720,3146,0,0,0,0,0,0
259,0,29,86,263,0,13,345,1641,1212,262,182,179,178,2,801,3166,0,0,0,0,0,0
260,0,858,66,18,0,440,216,1650,1652,20,65,70,76,0,231,3578,0,0,0,0,0,0
261,0,591,1,0,0,17,217,1212,2242,0,16,16,16,1,48,4152,0,0,0,0,0,0
262,0,307,0,0,0,18,217,1195,2538,0,41,40,38,210,119,4431,0,0,0,0,0,0
263,252,286,577,35,0,28,763,1186,2715,35,92,93,95,68,315,4584,5387,0,68140,9241,30.15,1283883008
264,0,77,99,58,0,43,828,1200,2281,58,290,243,223,55,814,4533,0,0,0,0,0,0
265,0,99,184,82,0,310,927,1200,2309,67,310,355,374,50,1106,4508,0,0,0,0,0,0
266,0,578,82,41,0,383,943,1007,2168,56,50,50,51,250,207,4238,0,0,0,0,0,0
267,0,247,702,1,0,18,1644,629,2303,1,62,62,62,198,187,4356,0,0,0,0,0,0
268,0,95,350,0,0,50,1994,612,1613,0,346,342,339,9,1027,4313,0,0,0,0,0,0
269,0,27,158,204,0,121,2116,687,1501,196,36,40,43,147,315,4220,0,0,0,0,0,0
270,0,24,122,468,0,51,1948,1062,1221,474,0,0,0,50,474,4058,5024,0,71162,8715,28.5,1423998976
271,181,90,202,270,0,129,1663,1252,1076,272,0,0,0,121,272,4028,0,0,0,0,0,0
272,0,851,0,0,0,90,1534,1202,1215,0,28,23,18,146,69,4359,0,0,0,0,0,0
273,0,257,264,94,0,4,1796,1203,1440,91,56,61,66,87,274,4554,0,0,0,0,0,0
274,0,18,22,412,0,9,1704,1606,1267,411,54,54,54,9,573,4566,0,0,0,0,0,0
275,0,101,73,352,0,37,1314,1941,1260,356,32,32,32,17,452,4604,0,0,0,0,0,0
276,0,343,104,117,0,76,1075,1965,1448,113,17,17,17,4,164,4819,0,0,0,0,0,0
277,0,20,9,212,0,46,1021,2128,1394,216,96,96,96,80,504,4792,0,0,0,0,0,0
278,0,26,51,276,0,1,823,2403,1416,276,84,78,77,53,515,4756,6858,1,87377,9778,30.86,1768771584
279,170,264,634,74,0,171,1154,2474,1594,71,165,171,172,40,579,4904,0,0,0,0,0,0
280,0,53,122,110,0,53,1266,2366,949,110,225,201,126,17,662,4731,0,0,0,0,0,0
281,0,56,38,157,0,174,1166,2364,1044,160,184,190,257,107,791,4729,0,0,0,0,0,0
282,296,75,210,86,0,414,1176,2346,982,86,425,381,384,32,1276,4524,0,0,0,0,0,0
283,0,111,145,135,0,379,1185,2100,815,135,398,459,463,37,1455,4108,0,0,0,0,0,0
284,0,189,193,123,0,420,1334,1773,735,122,304,301,302,41,1029,3786,4933,1,65843,7780,32.34,1729585152
285,0,44,100,311,0,186,1251,1700,593,312,345,295,208,21,1160,3535,0,0,0,0,0,0
286,0,42,124,290,0,131,1041,1761,582,290,64,117,204,23,675,3364,0,0,0,0,0,0
287,411,65,92,193,0,342,880,1821,491,192,319,318,318,19,1147,3254,0,0,0,0,0,0
288,0,23,141,356,0,111,773,1857,451,350,120,119,119,15,708,2961,0,0,0,0,0,0
289,0,40,228,288,0,237,565,1966,317,292,261,262,262,0,1077,2864,4623,1,51093,6274,33.82,1693470720
290,628,59,90,258,0,303,497,2043,130,261,360,333,333,0,1287,2647,0,0,0,0,0,0
291,712,145,62,216,0,437,330,1862,135,216,391,418,418,0,1443,2375,4107,1,43714,5176,29.88,1662164992
292,0,493,67,141,0,368,206,1642,375,140,183,183,182,0,688,2219,0,0,0,0,0,0
293,488,64,257,65,0,129,294,1431,563,64,320,320,321,0,1025,2224,3521,2,36968,5033,30.7,1651564544
294,0,414,277,97,0,568,490,1350,409,99,350,350,350,0,1149,2150,3266,2,35450,4823,26.61,1588015104
295,135,129,158,253,0,178,552,957,361,250,250,250,249,0,999,2011,0,0,0,0,0,0
296,0,32,193,314,0,24,378,1248,371,317,159,159,158,0,793,1955,2884,2,35996,4257,33.82,1202327552
297,267,31,356,314,0,183,399,1376,336,304,171,171,173,0,819,1959,3190,2,38477,4548,31.94,1209978880
298,565,151,93,381,0,253,299,1590,43,388,224,224,224,0,1060,1805,3252,2,32811,4187,39.15,1142562816
299,259,414,220,226,0,417,30,1504,70,229,333,332,291,0,1185,1727,2698,2,31102,3516,40.18,1031426048
300,255,156,326,205,0,140,128,1384,131,204,204,205,244,0,857,1727,2799,2,33636,3692,31.9,1014943744
301,0,226,194,258,0,424,126,1522,70,259,400,400,401,0,1460,1715,3079,2,36136,3926,37.38,1038925824
302,0,200,227,276,0,325,69,1235,83,276,325,325,326,0,1252,1513,2464,2,34808,3281,43.15,1055916032
303,0,467,253,260,0,323,59,1164,86,259,223,223,208,0,913,1534,2291,2,35801,3132,31.77,1068658688
304,0,148,286,239,0,137,91,1205,106,240,270,267,279,0,1056,1563,2355,2,38198,3255,43.99,1082179584
305,0,530,137,188,0,375,116,1312,237,188,102,105,108,0,503,1700,2648,2,41562,3588,37.52,1136087040
306,0,313,460,3,0,78,460,1015,565,3,270,268,260,0,801,1938,2564,1,28947,3974,32.15,1085411328
307,0,41,187,357,0,25,565,1272,283,354,126,127,135,0,742,1953,2794,1,30708,4216,24.9,1086410752
308,0,35,234,289,0,244,300,1402,226,292,301,302,302,0,1197,1962,3126,1,32545,4230,36.59,1084567552
309,0,545,119,175,0,539,235,1345,197,175,251,247,211,1,884,1749,2873,1,31432,3838,33.27,1071796224
310,0,65,290,455,0,13,273,1395,259,454,93,94,130,0,771,1801,2571,1,29151,3578,37.67,1070759936
311,0,62,249,178,0,145,125,1507,110,179,364,363,340,1,1246,1803,2904,1,29273,3761,33.82,1076289536
312,0,856,24,47,0,448,93,1445,566,47,62,64,87,0,260,2125,0,0,0,0,0,0
313,0,182,593,62,0,45,593,1059,722,62,329,328,305,0,1024,2262,2868,1,31710,4365,30.07,1094537216
314,0,20,293,332,0,2,718,1374,427,331,46,47,70,0,494,2280,3464,1,36260,5021,33.38,1110536192
315,0,33,142,212,0,177,589,1547,229,191,283,262,234,3,970,2294,0,0,0,0,0,0
316,0,64,94,379,0,282,483,1518,186,399,252,270,291,0,1212,2111,3404,1,34249,4483,34.78,1109442560
317,0,219,159,358,0,379,228,1654,138,359,200,200,207,1,966,1908,3295,1,33923,4341,30.94,1106780160
318,0,253,300,227,0,288,100,1485,93,210,303,302,302,1,1117,1807,2801,1,31918,3569,37.79,1089753088
319,0,62,195,248,0,198,78,1554,82,266,356,356,356,0,1334,1746,3146,1,35309,3924,36.68,1104797696
320,0,513,237,233,0,573,65,1472,64,233,345,323,308,0,1209,1589,2870,1,35341,3710,32.64,1107623936
321,0,160,318,192,0,125,165,1204,183,191,250,272,287,0,1000,1590,2412,0,35372,3256,38.28,1102602240
322,0,268,186,295,0,403,172,1246,49,296,334,333,332,0,1295,1561,2569,0,37884,3355,29.49,1123508224
323,0,320,275,284,0,280,54,1124,73,283,205,206,207,0,901,1489,2262,0,37821,3052,47.08,1152413696
324,0,313,298,168,0,200,225,1146,198,165,186,181,181,0,713,1647,2370,0,42040,3351,31.07,1168793600
325,0,44,155,278,0,74,161,1271,58,278,213,218,215,0,924,1584,2518,0,25437,3372,37.68,1022717952
326,0,215,247,271,0,346,148,1307,138,275,348,346,349,0,1318,1570,2714,0,27197,3555,35.94,957845504
327,0,442,298,260,0,364,53,1193,54,260,231,233,233,0,957,1498,2250,0,26836,3126,35.36,940482560
328,0,276,277,303,0,203,56,1205,57,303,218,218,218,0,957,1599,2361,0,29210,3188,38.23,941780992
329,0,162,273,293,0,136,86,1380,82,289,235,235,235,0,994,1596,2572,0,32134,3399,39.43,945991680
330,0,240,189,166,0,342,67,1353,60,164,311,305,302,0,1082,1604,2797,0,34375,3563,33.8,949944320
331,0,210,277,274,0,260,67,1224,66,269,285,288,289,0,1131,1498,2458,0,26844,3288,43.31,953540608
332,0,347,247,274,0,314,53,1205,39,282,226,229,231,0,968,1478,2415,0,28149,3195,31.73,939057152
333,0,206,247,240,0,234,57,1153,48,243,284,272,262,0,1061,1481,2333,0,24674,3109,32.13,940675072
334,0,275,257,247,0,253,69,1212,65,247,228,238,240,0,953,1492,2414,0,26990,3223,35.07,939487232
335,0,253,286,267,0,220,49,1239,53,267,260,262,270,0,1059,1526,2384,0,24733,3189,39.42,944443392
336,0,335,266,195,0,332,113,1226,116,195,249,244,237,0,925,1543,2471,0,27036,3281,37.78,946110464
337,0,94,229,294,0,142,113,1210,68,293,300,305,311,0,1209,1512,2332,0,25474,3195,31.93,948088832
338,0,275,206,249,0,325,71,1312,42,250,242,239,236,0,967,1494,2629,0,28280,3412,35.4,945799168
339,0,277,272,271,0,255,54,1147,53,268,231,234,238,0,971,1474,2227,0,24779,3002,35.3,945176576
340,0,235,248,241,0,238,51,1219,50,239,239,239,239,0,956,1504,2396,0,27724,3198,35.17,950091776
341,0,236,236,244,0,257,43,1177,46,249,286,286,286,0,1107,1450,2350,0,24476,3126,39.67,956329984
342,0,488,232,236,0,309,32,1165,152,236,182,182,182,0,782,1586,2344,0,26113,3111,44.5,957902848
343,0,38,338,267,0,147,163,1185,171,267,301,300,296,0,1164,1598,2327,0,29246,3291,35.41,967053312
344,0,325,223,289,0,318,72,1341,65,288,238,239,243,0,1008,1535,2534,0,25964,3305,34.01,968089600
345,0,235,293,237,0,229,65,1164,53,236,262,262,262,0,1022,1516,2306,0,26657,3124,30.58,960196608
346,0,229,234,279,0,234,62,1318,52,281,261,260,256,1,1058,1536,2506,0,25355,3280,35.41,939483136
347,0,237,244,238,0,271,68,1216,49,238,276,270,273,0,1057,1516,2489,1,27049,3294,31.06,943869952
348,0,360,270,271,0,343,42,1214,36,266,248,254,255,0,1023,1495,2420,1,26121,3194,34.91,941764608
349,0,92,183,189,0,166,48,1152,61,194,235,233,231,0,893,1485,2292,1,27376,3075,38.18,939261952
350,0,278,245,242,0,257,52,1226,55,242,252,253,254,0,1001,1415,2259,1,24191,3020,31.68,937971712
351,0,0,245,259,0,286,29,1128,33,259,276,277,278,0,1090,0,2241,1,23302,3087,29.62,942735360
352,0,0,40,45,0,459,21,1111,21,45,218,218,218,0,699,0,2242,1,24720,3014,51.38,937037824
353,0,0,0,0,0,222,0,670,6,0,222,222,222,0,666,0,1356,1,21274,2130,11.04,885305344
354,0,0,0,0,0,256,0,448,6,0,258,257,256,0,771,0,888,1,19406,1662,4.71,861691904
355,0,0,0,0,0,192,0,191,3,0,190,191,192,0,573,0,384,1,17387,1157,7.24,827416576
