second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
249,165,91,273,140,0,118,157,1426,141,140,324,334,337,0,1135,1858,2879,0,32134,3736,36.01,928100352
250,524,97,223,284,0,274,229,1531,107,282,317,322,332,0,1253,1847,3323,0,31613,4207,31.59,917696512
251,200,494,208,254,0,479,95,1434,86,232,277,272,256,0,1037,1715,2713,0,30102,3550,36.43,904695808
252,168,90,298,169,0,140,181,1255,180,193,347,349,364,0,1253,1677,2639,0,27331,3597,32.87,908611584
253,399,489,303,233,0,371,249,1248,236,233,192,180,173,0,778,1746,2269,0,27963,3434,37.56,892604416
254,398,42,182,307,0,39,249,1369,148,307,236,250,258,0,1051,1745,2630,0,30462,3740,37.01,891478016
255,377,158,216,331,0,335,179,1438,135,331,281,282,282,0,1176,1732,2997,0,30234,4071,33.63,926883840
256,0,1032,0,2,0,376,8,1355,741,2,46,46,46,0,140,2211,0,0,0,0,0,0
257,0,277,607,7,0,28,607,979,1007,7,218,216,216,0,657,2463,2998,0,34604,4864,29.44,927903744
258,0,26,453,246,0,36,1026,1168,586,225,198,200,197,0,820,2464,0,0,0,0,0,0
259,164,27,138,314,0,139,817,1345,365,331,160,160,163,0,814,2451,3738,0,39941,5451,33.56,959713280
260,0,6,139,450,0,128,637,1665,293,415,120,120,119,0,774,2337,3766,0,39594,5258,33.57,970682368
261,161,40,192,344,0,264,375,1745,162,380,264,264,265,0,1173,2218,3631,0,37546,4913,32.27,984514560
262,182,399,115,283,0,495,176,1875,28,283,299,299,299,0,1180,1984,3773,0,37308,4637,37.35,979128320
263,417,195,292,209,0,221,90,1540,116,212,429,387,371,0,1399,1911,2987,0,35268,3833,50.81,971980800
264,0,50,201,235,0,325,135,1521,106,231,347,388,396,0,1362,1873,3175,0,38491,4169,32.77,1010900992
265,127,454,208,229,0,659,82,1431,53,232,454,451,459,0,1596,1579,2869,0,38104,3809,51.14,1036075008
266,390,326,293,314,0,232,49,1115,51,313,188,186,186,0,873,1484,2085,0,36082,2940,34.67,1039958016
267,711,271,295,269,0,177,80,1175,64,268,173,171,171,1,783,1578,2320,0,39340,3152,39.03,1089105920
268,790,178,289,299,0,146,99,1328,92,298,301,282,271,0,1152,1616,2596,0,42438,3445,44.32,1106014208
269,482,229,213,187,0,267,57,1328,49,191,228,252,260,0,931,1599,2739,0,44826,3615,38.64,1144905728
270,290,121,231,254,0,227,57,1298,47,253,299,301,304,0,1157,1574,2467,0,25922,3321,35.91,1107603456
271,387,412,244,235,0,415,63,1299,88,236,294,294,294,0,1118,1494,2431,0,27209,3284,34.25,1107795968
272,635,168,244,266,0,172,90,1200,76,266,247,244,240,0,997,1477,2364,0,25243,3220,36.68,1107365888
273,0,402,310,288,0,362,163,1188,133,288,224,223,224,0,959,1571,2391,0,25067,3265,43.22,1107869696
274,0,123,253,272,0,93,81,1294,56,270,262,264,263,0,1059,1529,2275,0,26474,3123,44.44,1110994944
275,742,379,250,241,0,392,42,1334,39,242,238,231,233,0,944,1554,2693,0,27020,3527,33.23,1115885568
276,166,657,42,73,0,245,43,1160,484,74,92,101,103,0,370,1928,0,0,0,0,0,0
277,251,87,627,144,0,43,548,1072,559,143,230,230,230,0,833,1985,2507,0,28434,3858,34.75,984883200
278,138,37,86,390,0,13,484,1450,278,391,232,226,225,0,1074,1996,3404,0,34288,4655,37.15,1008316416
279,260,38,303,224,0,411,308,1456,292,220,390,391,390,0,1391,2001,3350,0,34067,4567,65.59,1006903296
280,59,848,28,101,0,432,258,1309,452,94,49,54,56,0,253,2039,2556,0,32254,3945,29.54,993607680
281,219,23,511,269,0,30,488,1171,484,280,180,180,179,0,819,2041,2828,0,33603,4079,44.92,997330944
282,0,40,92,427,0,9,428,1590,262,425,255,251,208,0,1139,2066,0,0,0,0,0,0
283,179,66,345,155,0,323,321,1588,315,153,355,354,385,1,1247,2072,3479,0,35385,4815,34.4,1016438784
284,159,288,113,373,0,499,283,1575,43,375,285,289,302,0,1251,1807,3249,0,32521,4268,32.88,1007837184
285,376,668,418,38,0,275,403,1304,423,40,244,224,160,0,668,1996,2351,0,29855,3267,40.92,987725824
286,0,45,187,274,0,16,415,1315,320,273,163,175,236,0,847,2017,0,0,0,0,0,0
287,297,27,286,286,0,152,362,1460,276,264,223,227,228,0,942,2019,3309,0,34530,4660,27.94,1014267904
288,0,44,61,317,0,353,316,1541,55,339,340,341,343,0,1363,1859,3372,0,33353,4389,34.02,1016467456
289,594,683,301,340,0,514,63,1416,51,335,173,171,157,0,836,1754,2826,0,31395,3758,43.05,998469632
290,107,61,227,189,0,26,111,1402,102,184,236,232,240,0,892,1792,2605,0,32672,3516,39.33,1001795584
291,265,54,282,272,0,271,191,1461,167,272,413,379,377,0,1441,1805,3174,0,31544,4184,34.06,1011277824
292,639,470,208,191,0,591,86,1421,73,202,300,343,351,0,1196,1561,2857,0,30098,3696,35.37,1000538112
293,556,150,251,249,0,90,88,1167,93,249,278,272,271,0,1070,1509,2186,0,27048,3047,43.46,984424448
294,853,361,233,314,0,322,88,1238,93,309,181,177,175,0,842,1559,2537,0,30838,3487,44.52,987758592
295,151,433,370,72,0,260,327,1151,322,57,250,251,249,0,807,1757,2310,0,26357,3204,36.7,982630400
296,148,28,221,337,0,23,308,1280,180,345,183,184,183,0,895,1736,2926,0,29609,3890,37.44,996974592
297,198,99,223,260,0,270,188,1434,166,272,325,333,337,0,1267,1738,2925,1,30111,3954,34.74,993517568
298,770,484,212,337,0,508,152,1375,53,334,206,206,208,0,954,1554,2845,1,29849,3720,33.55,988438528
299,527,342,295,297,0,110,59,1286,113,290,201,200,200,0,891,1769,2195,1,28648,3051,34.42,973627392
300,0,65,309,171,0,104,163,1403,140,181,337,329,329,0,1176,1769,2746,1,28531,3759,29.34,992706560
301,0,591,162,194,0,471,165,1451,251,194,149,158,156,0,657,1850,3042,1,31126,4038,40.75,998866944
302,0,64,258,220,0,46,258,1250,259,191,281,280,274,0,1026,1862,2628,2,31688,3761,40.36,997199872
303,0,41,381,270,0,227,318,1328,312,298,351,333,337,0,1319,1866,3045,2,32228,4257,32.36,1003864064
304,0,205,95,339,0,402,280,1479,48,338,257,275,279,0,1149,1676,2874,2,29500,3759,38.21,988823552
305,0,525,292,218,0,357,110,1228,77,220,176,177,177,0,750,1647,2290,2,27788,3186,38.22,980369408
306,0,152,300,381,0,47,110,1432,84,381,222,211,194,0,1008,1756,2529,2,30805,3411,32.78,990220288
307,0,183,216,244,0,247,92,1454,74,241,236,242,246,0,965,1750,2866,2,29169,3804,36.75,1001652224
308,0,256,260,186,0,477,84,1423,77,188,421,419,431,1,1459,1688,2790,2,28705,3706,33.12,996634624
309,0,388,276,305,0,316,88,1185,82,306,288,274,273,1,1141,1619,2371,2,28269,3227,32.27,985837568
310,0,218,223,241,0,121,81,1304,146,241,196,214,216,1,867,1636,2366,2,24662,3261,43.93,981716992
311,0,296,359,256,0,308,215,1240,217,256,268,255,249,0,1028,1703,2470,2,27905,3526,28.4,983187456
312,0,68,238,281,0,163,138,1315,109,280,286,294,299,1,1159,1623,2624,2,27098,3559,39.82,987918336
313,0,512,183,252,0,479,88,1366,70,250,218,222,223,0,913,1563,2784,2,27637,3639,35.11,985804800
314,0,121,310,307,0,79,155,1307,133,310,221,219,219,0,969,1607,2258,2,27254,3170,41.74,975060992
315,0,287,263,249,0,335,54,1353,56,249,345,347,347,0,1288,1680,2749,2,27327,3596,38.69,988794880
316,0,412,334,161,0,252,216,1265,229,161,228,200,199,0,788,1755,2443,2,29625,3517,33.81,987222016
317,0,20,252,354,0,33,211,1452,174,354,201,225,225,0,1005,1719,2871,2,29101,3896,39.28,991449088
318,0,166,137,210,0,432,118,1506,78,210,374,378,379,0,1341,1714,3010,2,30569,4020,42.24,993910784
319,0,847,193,65,0,422,162,1229,513,65,161,161,161,0,548,1862,2256,2,27688,3166,44.93,976642048
320,0,7,478,359,0,19,575,1212,410,357,158,93,85,1,693,1864,2684,2,31368,3827,27.77,991457280
321,0,34,94,255,0,24,281,1444,245,257,275,327,319,0,1178,1860,3060,2,30168,4025,43.36,994168832
322,0,96,279,350,0,436,290,1452,249,345,340,351,366,0,1402,1865,3074,2,31465,4011,32.78,993280000
323,0,667,291,309,0,360,66,1382,44,314,24,25,26,0,389,1827,2778,2,30550,3633,38.16,985165824
324,0,83,313,134,0,54,210,1409,247,134,373,369,369,0,1245,1879,2784,2,29602,3611,38.65,980242432
325,0,27,235,246,0,218,329,1448,171,241,302,303,297,1,1143,1863,3207,2,31975,4304,33.28,993832960
326,0,419,122,220,0,689,198,1457,91,225,406,404,406,0,1441,1666,3130,2,31850,3974,33.58,990724096
327,0,84,269,311,0,87,101,1169,83,310,293,296,300,1,1199,1409,2072,2,25771,2914,30.17,967946240
328,0,577,264,264,0,340,77,1265,80,264,23,20,20,0,327,1630,2502,1,29403,3345,39.99,977408000
329,0,71,293,189,0,67,163,1235,138,190,372,368,367,0,1297,1659,2373,1,25883,3227,46.34,973402112
330,0,40,222,331,0,163,163,1428,121,330,274,281,260,0,1145,1634,2955,1,29644,3972,35.33,990924800
331,0,508,237,253,0,511,60,1389,45,254,258,258,278,0,1048,1535,2806,1,29009,3656,34.6,984141824
332,0,290,317,193,0,242,162,1249,154,193,233,229,231,0,886,1634,2389,0,24681,3248,34.96,974954496
333,0,263,271,356,0,193,162,1281,75,356,202,201,198,0,957,1637,2434,0,25153,3287,36.36,976695296
334,0,173,255,231,0,246,137,1294,108,231,340,344,343,0,1258,1639,2606,0,27554,3455,32.05,980295680
335,0,310,231,316,0,323,102,1319,62,315,226,227,231,0,999,1555,2692,0,27487,3541,34.32,973848576
336,0,279,272,207,0,228,108,1224,115,208,269,262,251,0,990,1608,2416,0,25018,3280,33.72,976613376
337,0,31,219,226,0,122,90,1300,82,213,312,318,329,1,1172,1594,2568,0,27907,3465,36.51,976293888
338,0,558,332,272,0,515,158,1401,146,266,272,270,270,0,1078,1577,2845,0,28680,3737,34.63,982315008
339,0,40,245,329,0,61,133,1325,61,347,255,246,245,0,1093,1539,2485,0,29370,3371,41.13,982790144
340,0,513,218,261,0,514,50,1449,44,262,247,258,259,0,1026,1550,2867,0,28355,3704,31.14,988344320
341,0,122,295,270,0,111,79,1263,79,269,238,234,233,0,974,1601,2333,0,24705,3208,35.81,977182720
342,0,136,271,282,0,263,52,1337,43,283,264,266,267,0,1080,1584,2605,0,26383,3470,35.04,981897216
343,0,0,133,154,0,578,44,1249,35,154,319,321,321,0,1115,0,2448,0,27272,3278,44.84,977686528
344,0,0,0,0,0,244,0,826,6,0,244,244,244,0,732,0,1590,0,21830,2429,14.66,911945728
345,0,0,0,0,0,294,0,582,7,0,294,294,294,0,882,0,1012,0,19500,1847,7.88,889634816
346,0,0,0,0,0,242,0,288,6,0,242,242,242,0,726,0,456,0,17284,1291,3.89,853819392
347,0,0,0,0,0,46,0,46,3,0,46,46,46,0,138,0,0,0,0,0,0,0
