second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
250,251,60,150,304,0,355,660,1461,203,241,289,276,297,0,1103,2295,3741,0,46437,5154,32.47,1026002944
251,258,722,8,241,0,435,403,1543,419,312,105,120,128,0,665,2291,0,0,0,0,0,0
252,262,120,588,169,0,55,589,1335,630,169,203,197,197,0,766,2367,3380,0,39182,4845,32.12,1010098176
253,212,341,123,223,0,161,639,1394,325,215,103,109,109,0,536,2592,3478,0,39988,4949,39.26,1014501376
254,0,36,192,447,0,115,488,1729,328,455,271,260,257,0,1243,2537,3882,0,39080,5057,35.27,1027899392
255,173,65,200,151,0,322,337,1740,367,150,450,451,454,0,1505,2474,0,0,0,0,0,0
256,0,638,233,197,0,552,403,1624,289,198,176,186,186,0,746,2286,3528,0,36419,4762,29.9,1036361728
257,153,445,62,86,0,48,345,1239,788,86,173,158,153,0,570,2683,3066,0,36792,4515,32.68,1034715136
258,0,30,483,233,0,4,545,1468,882,233,194,184,156,0,767,2710,0,0,0,0,0,0
259,0,89,342,62,0,323,825,1467,579,61,412,419,450,1,1342,2735,3846,0,42729,5867,31.97,1080651776
260,264,658,89,125,0,448,886,1204,585,112,62,79,81,0,334,2685,3484,0,41391,5477,29.3,1072332800
261,0,41,250,487,0,31,788,1343,599,500,226,188,187,1,1101,2697,0,0,0,0,0,0
262,183,12,349,225,0,17,676,1547,592,225,152,177,178,0,732,2695,4103,0,47419,5815,38.92,1120010240
263,0,47,148,281,0,197,676,1690,389,282,265,221,211,0,979,2701,0,0,0,0,0,0
264,373,147,246,433,0,207,616,1876,293,428,93,149,159,0,829,2543,4218,0,48474,5528,43.13,1153216512
265,63,182,76,226,0,354,387,1858,136,231,344,322,225,0,1122,2520,3991,0,48036,5321,28.52,1155309568
266,176,87,192,200,0,363,206,1833,315,200,408,407,499,1,1514,2303,3526,0,38289,4692,32.23,1089060864
267,229,12,185,286,0,325,339,1596,182,276,311,326,330,1,1243,1895,3548,0,38348,4684,66.03,1088860160
268,157,344,134,226,0,658,97,1591,78,234,505,510,511,1,1760,1730,2411,0,28158,3271,32.36,1064402944
269,458,333,266,250,0,221,115,1128,113,252,288,288,273,0,1101,1517,2216,0,27551,3028,45.47,1057538048
270,297,214,283,301,0,167,120,1331,146,301,147,147,162,0,757,1564,2569,0,31740,3439,34.59,1066741760
271,260,296,326,251,0,319,78,1262,78,251,300,300,300,0,1151,1578,2565,0,26676,3377,32.97,1064267776
272,442,254,193,260,0,243,78,1280,53,260,248,248,248,0,1004,1587,2597,0,26963,3423,39.88,1060626432
273,108,431,237,240,0,292,97,1256,184,240,211,211,211,0,873,1691,2546,0,26859,3444,36.01,1057021952
274,627,135,325,268,0,210,238,1215,240,268,332,307,301,0,1208,1734,2327,0,25895,3342,28.85,1019568128
275,0,80,279,252,0,77,128,1392,127,243,284,274,236,0,1037,1643,2803,0,27638,3688,33.54,1019752448
276,0,493,172,238,0,609,124,1388,55,247,219,254,298,0,1018,1620,2801,0,28580,3683,57.78,1020112896
277,365,187,297,298,0,92,93,1223,86,298,208,188,181,0,875,1599,2184,0,24789,3075,42.17,1009451008
278,181,162,235,244,0,201,88,1289,68,244,280,300,307,0,1131,1599,2568,0,25770,3422,45.47,997249024
279,266,396,273,202,0,378,90,1304,118,202,244,242,241,0,929,1592,2635,0,27488,3487,32.75,995385344
280,440,526,375,87,0,178,375,1152,497,87,197,198,199,0,681,1933,2348,0,26979,3263,38.99,993853440
281,0,18,230,379,0,17,485,1361,229,354,190,191,180,0,915,1928,0,0,0,0,0,0
282,0,65,172,221,0,238,225,1487,271,246,297,294,299,0,1136,1979,3318,0,33422,4505,32.41,1014362112
283,285,151,237,383,0,374,276,1372,142,380,318,321,327,0,1346,1754,2923,0,31487,3948,38.06,999292928
284,291,550,252,260,0,345,42,1357,54,262,150,145,115,0,672,1750,2690,0,30870,3517,32.5,994566144
285,628,62,275,171,0,53,128,1398,118,171,302,302,308,0,1083,1746,2712,0,28987,3598,38.13,991715328
286,0,507,290,181,0,428,236,1477,237,182,205,202,225,1,814,1871,3132,0,30839,4098,35.25,1011044352
287,279,51,194,311,0,38,258,1424,206,311,284,290,284,0,1169,1836,2832,0,28812,3883,34.78,1002426368
288,310,45,250,244,0,383,224,1412,225,241,364,333,338,0,1276,1851,2964,0,31276,4000,35.73,1005158400
289,872,507,195,305,0,550,124,1309,39,308,242,274,276,0,1100,1499,2571,0,28626,3404,34.1,991625216
290,0,238,317,294,0,140,38,1246,39,293,251,249,246,0,1039,1618,2285,0,29171,3097,40.28,985600000
291,481,135,249,274,0,74,87,1392,90,273,168,163,164,0,768,1640,2573,0,26287,3401,35.43,985833472
292,450,292,271,256,0,415,58,1382,60,256,363,370,372,0,1361,1612,2668,0,27611,3513,31.28,988401664
293,745,247,223,250,0,266,53,1317,50,251,283,273,273,0,1080,1550,2605,0,29102,3406,39.44,986050560
294,587,355,291,215,0,339,77,1205,72,216,266,275,270,0,1027,1526,2402,1,26338,3208,34.23,983134208
295,318,147,259,315,0,127,90,1271,51,315,237,235,240,0,1027,1511,2415,1,24340,3220,42.86,982011904
296,340,432,271,268,0,437,50,1282,53,268,275,278,278,0,1099,1512,2534,1,25738,3349,36.89,984444928
297,446,289,214,199,0,157,71,1197,153,199,212,212,212,0,835,1635,2416,1,27198,3221,37.02,977383424
298,188,233,321,317,0,218,265,1245,258,317,209,197,196,0,919,1718,2296,1,26726,3354,33.28,985997312
299,293,45,275,211,0,109,143,1381,127,188,327,336,336,1,1187,1654,2663,1,26727,3576,37.4,986435584
300,0,405,196,267,0,550,106,1428,43,290,337,322,319,0,1268,1582,2827,1,29120,3695,28.69,985145344
301,0,421,356,312,0,217,91,1214,86,304,124,128,131,0,687,1658,2261,1,26118,3062,31.89,969326592
302,0,61,240,257,0,81,96,1333,97,264,324,337,338,0,1263,1651,2515,1,25134,3347,35.2,977047552
303,0,167,212,265,0,339,78,1457,77,266,318,317,317,1,1218,1638,2959,1,29053,3792,34.81,974934016
304,0,429,271,191,0,369,90,1266,66,191,237,233,228,0,889,1519,2453,1,26922,3295,45.16,972439552
305,0,88,239,319,0,103,91,1297,73,297,257,258,261,0,1073,1531,2366,1,28317,3214,37.76,974938112
306,0,432,271,263,0,476,48,1328,48,285,312,315,317,0,1229,1514,2657,1,26165,3458,30.5,975839232
307,0,216,264,234,0,187,55,1158,53,234,224,222,221,0,901,1510,2266,1,26670,3083,37.7,963321856
308,0,262,278,294,0,217,48,1267,46,293,239,241,240,0,1013,1600,2423,1,25095,3229,30.08,969154560
309,0,427,210,224,0,322,58,1237,150,225,225,224,226,0,900,1633,2409,1,24925,3218,36.37,964464640
310,0,853,4,0,0,200,22,1110,888,0,89,90,89,0,268,2286,0,0,0,0,0,0
311,0,362,709,22,0,57,709,910,1201,22,221,221,222,0,686,2591,2981,1,35456,4999,29.32,1012809728
312,0,35,540,82,0,17,1187,940,707,80,243,238,237,0,798,2609,3186,1,38335,5420,39.92,1019760640
313,0,18,117,344,0,153,1167,1132,442,343,107,112,111,0,673,2612,0,0,0,0,0,0
314,0,8,153,493,0,78,940,1546,338,485,103,103,104,0,795,2457,4010,1,40088,5482,32.18,1039523840
315,0,570,141,330,0,476,600,1756,232,341,115,112,113,0,681,2498,4073,1,40247,5440,32.84,1042206720
316,0,32,330,409,0,27,438,1786,306,409,142,136,135,0,822,2504,4033,1,41927,5165,37.28,1040449536
317,0,25,53,92,0,34,347,1840,245,72,286,284,285,0,927,2508,4063,1,42499,5238,33.43,1042681856
318,0,66,296,297,0,541,294,2093,289,315,562,569,566,2,2012,2491,4307,1,45344,5464,40.65,1096560640
319,0,51,103,356,0,359,291,1630,72,357,387,387,388,0,1519,2020,3495,1,42396,4653,36.1,1089912832
320,0,580,241,138,0,827,142,1590,136,139,433,435,437,0,1444,1694,3128,1,40826,4064,36.54,1107591168
321,0,205,258,323,0,61,142,1190,172,323,269,266,266,0,1124,1635,2195,1,38342,3013,35.29,1115078656
322,0,141,308,344,0,137,184,1437,150,344,238,226,226,0,1034,1686,2756,1,43243,3587,41.3,1171357696
323,0,330,227,199,0,422,95,1373,96,198,255,263,258,0,974,1616,2683,1,44524,3609,33.28,1189371904
324,0,218,288,256,0,241,101,1269,83,257,318,323,322,0,1220,1609,2529,0,25126,3337,38.05,1103437824
325,0,235,215,299,0,256,100,1324,52,299,242,241,246,0,1028,1571,2471,0,26724,3300,32.88,1098416128
326,0,368,258,243,0,320,49,1214,46,243,222,225,226,0,916,1524,2246,0,25645,3107,35.97,1070313472
327,0,205,251,256,0,215,51,1172,65,253,273,272,269,1,1067,1534,2354,0,25303,3206,39.33,1068892160
328,0,190,255,252,0,196,81,1331,77,255,251,251,254,0,1011,1544,2505,0,25806,3376,33.9,1076920320
329,0,341,269,281,0,346,59,1255,62,273,245,241,241,0,1000,1541,2478,0,26479,3334,36.94,1018609664
330,0,193,264,257,0,176,49,1256,46,262,282,284,280,0,1108,1565,2457,0,24919,3261,37.46,1018892288
331,0,273,257,264,0,334,45,1299,45,264,305,307,311,0,1187,1525,2573,0,27125,3386,43.54,1016651776
332,0,324,274,260,0,292,51,1191,44,263,223,223,223,0,932,1520,2345,0,26502,3195,32.59,1015799808
333,0,172,248,272,0,203,48,1251,48,272,283,281,281,0,1117,1505,2394,0,25035,3196,35.55,1015324672
334,0,385,270,260,0,310,43,1246,40,260,214,216,216,0,906,1537,2507,0,25935,3311,30.63,1021026304
335,0,206,299,252,0,194,77,1235,65,252,296,294,285,0,1127,1552,2317,0,24063,3129,29.74,1015394304
336,0,295,249,301,0,344,65,1279,55,299,278,280,289,0,1146,1546,2604,0,26231,3478,32.2,1020641280
337,0,279,256,241,0,254,41,1213,39,242,258,258,257,0,1015,1530,2395,0,26915,3247,36.49,1020137472
338,0,198,271,270,0,221,52,1242,40,267,242,242,243,0,994,1537,2472,0,26680,3310,32.77,1014562816
339,0,276,250,260,0,300,41,1262,44,256,301,277,274,0,1108,1561,2516,0,26426,3334,33.36,1011404800
340,0,218,267,276,0,178,56,1281,54,281,233,256,256,0,1026,1542,2375,0,25543,3175,32.42,1007656960
341,0,345,292,264,0,356,46,1271,57,266,295,295,298,1,1154,1535,2447,0,25501,3254,33.05,1009254400
342,0,205,252,254,0,234,48,1251,47,253,264,263,263,0,1043,1549,2536,0,27691,3329,39.8,1015345152
343,0,286,245,267,0,278,52,1242,38,262,263,259,257,0,1041,1543,2488,0,26612,3292,43.65,1009770496
344,0,313,297,288,0,310,54,1217,53,294,270,271,273,1,1108,1538,2380,0,24905,3202,35.19,1007292416
345,0,58,286,295,0,235,47,1280,59,296,268,267,265,0,1096,1493,2392,0,24395,3210,34.34,1003376640
346,0,0,71,85,0,515,14,1236,11,85,262,266,268,0,881,0,2408,0,26510,3268,33.81,1008812032
347,0,0,0,0,0,274,0,795,5,0,274,274,274,0,822,0,1518,0,20703,2325,17.1,968900608
348,0,0,0,0,0,267,0,521,6,0,268,267,267,0,802,0,984,0,18578,1793,4.73,943013888
349,0,0,0,0,0,254,0,254,4,0,253,254,254,0,761,0,426,0,16342,1231,12.02,899854336
