second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
283,0,461,36,192,0,1,163,376,427,215,1,1,1,0,218,810,9890,8425,21847,1404,58.87,614498304
284,0,0,426,158,0,122,313,488,418,141,127,122,122,0,512,0,10552,8431,19499,2458,40.36,636121088
285,0,0,0,276,0,254,275,675,3,293,249,254,254,0,1050,0,10775,9044,17028,1808,51.86,609353728
286,247,156,47,0,0,125,47,434,109,0,128,128,125,0,381,466,10490,9185,11141,1338,9.17,598380544
287,0,91,200,216,0,309,107,353,110,215,306,306,309,0,1136,465,10857,9686,10766,1218,30.68,542957568
288,0,0,0,31,0,0,30,247,0,32,0,0,0,0,32,0,10797,10045,9688,777,42.73,412758016
289,0,0,0,0,0,213,0,247,7,0,215,213,213,0,641,0,10796,10141,9009,633,5.64,412614656
290,422,357,163,163,0,34,122,163,174,163,32,34,34,0,263,357,11140,10505,10058,554,23.43,382656512
291,205,168,309,202,0,0,174,365,240,175,0,0,0,0,175,525,11281,9991,11008,1448,45.09,368955392
292,183,185,155,262,0,163,137,575,137,289,163,163,163,0,778,627,11228,9459,14244,1757,58.27,368062464
293,0,100,183,183,0,175,104,647,175,183,175,175,175,0,708,647,11355,9345,17282,1970,44.33,415367168
294,0,0,0,0,0,289,0,472,6,0,289,289,289,0,867,0,10818,9633,13512,1050,37.22,422952960
295,0,0,0,0,0,183,0,183,3,0,183,183,183,0,549,0,10436,9775,10120,585,9.91,422490112
298,305,305,215,125,0,0,119,125,117,121,0,0,0,0,121,305,9243,9233,2543,36,2.01,375488512
299,0,0,90,180,0,0,108,305,90,184,0,0,0,0,184,0,9884,8959,7957,951,50.36,349507584
300,0,0,0,0,0,121,0,305,8,0,121,121,121,0,363,0,9304,8379,8041,950,13.34,303112192
301,0,0,0,0,0,184,0,184,4,0,184,184,184,0,552,0,8896,8257,6059,528,8.21,310362112
