second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
248,390,358,256,270,0,400,54,1340,55,275,293,303,323,0,1194,1578,2630,0,28112,3487,35.58,803872768
249,711,291,306,313,0,250,65,1306,61,310,215,215,215,0,955,1605,2581,0,29932,3427,31.29,803188736
250,790,264,251,205,0,233,73,1296,64,208,290,290,284,0,1072,1648,2604,0,31719,3430,39.49,807329792
251,648,263,286,292,0,283,96,1341,66,292,298,298,304,0,1192,1668,2731,0,34638,3597,41.05,844881920
252,124,213,242,270,0,290,114,1255,125,270,292,291,291,0,1144,1662,2640,0,27215,3561,31.97,851234816
253,327,140,241,216,0,209,90,1332,90,216,308,307,307,0,1138,1551,2630,0,28658,3492,36.97,849653760
254,142,478,300,259,0,405,90,1241,63,259,251,249,245,0,1004,1544,2481,0,27101,3389,31.53,849698816
255,553,185,226,303,0,128,106,1271,103,301,178,174,178,0,831,1600,2346,0,28694,3259,42.14,842506240
256,0,269,306,303,0,311,66,1330,68,305,306,313,312,1,1236,1629,2602,0,27071,3554,36.81,847765504
257,274,378,293,210,0,353,99,1265,101,210,265,250,250,0,975,1637,2576,0,28031,3415,30.91,836669440
258,634,111,246,257,0,96,99,1311,83,251,300,310,306,0,1167,1628,2499,0,25625,3346,42.22,834416640
259,598,321,214,234,0,389,138,1300,68,240,206,205,210,0,861,1612,2662,0,28630,3598,43.36,840081408
260,329,197,263,304,0,237,96,1193,94,301,350,350,307,1,1308,1534,2395,0,28227,3259,49.07,836128768
261,179,236,237,243,0,268,90,1242,79,246,215,220,263,0,944,1529,2499,0,27145,3332,39.51,842289152
262,159,368,320,276,0,257,74,1207,66,272,225,225,225,0,947,1575,2469,0,25441,3283,34.63,828628992
263,376,390,138,199,0,266,65,1246,211,203,201,201,201,0,806,1693,2464,0,27429,3382,38.55,835092480
264,297,117,407,317,0,161,230,1276,242,317,296,288,287,0,1188,1729,2418,0,26956,3473,33.66,823676928
265,0,106,226,204,0,178,176,1350,137,198,268,265,263,0,994,1687,2726,0,29391,3702,36.18,824344576
266,326,457,236,337,0,551,119,1320,50,339,335,346,349,0,1369,1577,2668,0,28652,3562,30.72,826617856
267,375,452,400,226,0,203,189,1245,197,230,144,144,144,0,662,1762,2229,0,27924,3064,35.23,815927296
268,265,107,284,289,0,83,205,1333,213,285,298,297,292,0,1172,1788,2690,0,32529,3535,31.29,833986560
269,639,108,199,311,0,226,231,1528,66,309,297,298,303,0,1207,1783,3093,3,36415,3973,41.24,872652800
270,257,381,182,247,0,478,79,1417,67,242,280,280,280,0,1082,1649,2828,3,37039,3786,37.87,909365248
271,878,280,302,267,0,169,92,1273,65,276,201,197,185,0,859,1655,2503,3,27177,3337,31.63,892571648
272,425,219,280,259,0,239,87,1346,88,258,337,338,350,0,1283,1668,2502,3,26504,3456,33.84,899190784
273,148,336,288,212,0,396,163,1289,151,208,294,284,264,0,1050,1634,2608,3,28913,3587,34.89,898121728
274,198,163,250,343,0,129,139,1319,107,345,220,229,247,0,1041,1611,2430,3,29215,3249,42.91,894959616
275,540,372,270,266,0,408,90,1332,79,270,313,308,308,0,1199,1620,2739,3,28419,3647,36.03,907509760
276,230,653,43,83,0,283,50,1203,505,84,132,141,142,0,499,1940,2352,3,28446,3192,35.95,895983616
277,0,770,1,1,0,77,10,977,1237,1,43,39,40,0,123,2633,0,0,0,0,0,0
278,268,156,831,10,0,28,831,901,1365,10,220,222,222,0,674,2761,3219,3,38947,5459,29.97,953896960
279,0,102,595,18,0,199,1408,883,755,18,355,343,333,0,1049,2796,0,0,0,0,0,0
280,259,35,132,528,0,87,1408,1143,450,523,17,31,41,0,612,2666,0,0,0,0,0,0
281,497,25,111,412,0,82,1019,1473,346,411,167,167,167,0,912,2609,3866,3,43507,5771,35.08,978415616
282,0,15,147,387,0,124,746,1736,252,383,99,98,98,0,678,2555,3964,3,41749,5662,30.48,986132480
283,269,52,147,434,0,87,471,2083,131,438,50,51,51,0,590,2451,4228,3,41778,5495,38.46,991735808
284,393,278,90,146,0,392,188,2102,69,118,486,397,326,2,1327,2516,4555,3,42507,5395,38.77,1023799296
285,0,284,279,128,0,557,279,1943,329,162,425,510,581,1,1678,2323,4117,3,42817,5126,29.38,1041207296
286,631,73,161,367,0,252,339,1528,134,367,372,346,329,0,1414,2025,3150,3,40849,4332,37.07,1051148288
287,228,163,203,135,0,536,174,1532,175,135,482,507,523,0,1647,1873,3106,3,41582,4115,34.17,1084772352
288,387,539,379,287,0,361,252,1237,244,287,248,248,190,0,973,1654,2178,3,40177,3290,35.8,1103015936
289,626,93,234,445,0,23,234,1470,96,440,75,77,136,0,728,1721,2573,3,42369,3520,32.93,1145315328
290,0,439,101,120,0,467,92,1493,216,125,334,330,330,1,1119,1764,2863,3,45364,3743,36.76,1210093568
291,0,773,6,0,0,190,9,1123,836,0,40,43,43,0,126,2275,0,0,0,0,0,0
292,156,169,974,38,0,21,969,950,940,29,268,268,266,0,831,2426,2860,3,33404,4655,27.79,1208889344
293,0,57,109,256,0,43,944,1187,384,263,147,142,144,0,696,2467,0,0,0,0,0,0
294,0,57,118,417,0,179,798,1507,371,392,154,159,159,0,864,2461,3881,3,40087,5498,36.5,1226190848
295,412,35,232,377,0,229,498,1585,296,396,290,290,290,0,1266,2317,0,0,0,0,0,0
296,0,73,135,336,0,148,370,1737,112,336,95,94,93,0,618,2122,3677,3,38816,4792,34.02,1211297792
297,235,615,99,125,0,344,152,1824,432,132,241,240,234,0,847,2326,3703,3,35410,4696,38.16,1220816896
298,106,100,404,115,0,166,448,1562,416,114,342,332,317,0,1105,2371,0,0,0,0,0,0
299,0,98,244,291,0,343,427,1527,251,291,286,290,309,0,1176,2195,3544,0,37441,4857,30.95,1060118528
300,0,54,113,351,0,340,369,1488,118,352,415,417,402,0,1586,2006,3163,0,31824,4074,34.75,1043578880
301,0,390,204,297,0,529,153,1423,112,298,286,292,310,0,1186,1703,2977,0,30660,3886,36.41,1033019392
302,0,296,259,273,0,217,69,1259,77,270,240,240,240,0,990,1685,2422,0,29381,3203,35.54,1023520768
303,0,64,318,234,0,107,112,1429,98,237,295,293,292,0,1117,1686,2652,0,27213,3517,39.66,1033187328
304,0,718,53,153,0,542,108,1418,338,153,186,188,189,0,716,1793,2930,0,28831,3736,35.22,1035517952
305,0,651,145,7,0,83,146,988,979,7,111,106,102,0,326,2363,2426,0,30840,3627,27.85,1039597568
306,0,74,850,51,0,52,993,913,880,47,340,341,345,0,1073,2388,2884,0,33501,4696,28.49,1057845248
307,0,26,55,404,0,79,945,1235,425,365,87,88,85,0,625,2388,0,0,0,0,0,0
308,0,29,282,388,0,85,658,1539,407,428,105,99,102,0,734,2288,3703,0,37715,5137,31.49,1068244992
309,0,227,186,283,0,400,490,1617,174,273,298,307,306,0,1184,2276,3582,0,36793,4483,33.81,1054109696
310,0,224,130,360,0,243,392,1578,88,361,128,125,119,1,733,2143,3464,0,36963,4446,64.92,1053319168
311,0,79,191,263,0,91,163,1717,178,274,359,359,319,0,1311,2099,3521,0,32849,4359,35.64,1057701888
312,0,47,195,258,0,389,189,1710,175,250,367,369,415,0,1401,2069,3527,0,34969,4466,27.97,1061195776
313,0,401,196,209,0,666,65,1583,58,215,467,425,425,0,1532,1746,3040,0,31179,3900,36.89,1041113088
314,0,234,309,254,0,242,70,1265,69,257,327,368,368,0,1320,1546,2265,0,29077,3039,34.7,1017929728
315,0,479,217,223,0,342,70,1196,179,223,168,154,151,0,696,1592,2409,0,31674,3168,33.83,1020407808
316,0,102,278,257,0,127,189,1169,140,257,250,253,247,0,1007,1594,2380,0,25914,3226,33.64,1021923328
317,0,112,258,329,0,169,139,1367,118,327,282,260,266,0,1135,1585,2580,0,26549,3440,38.22,1004339200
318,0,408,258,242,0,415,74,1306,77,244,269,303,302,0,1118,1523,2531,0,26092,3270,31.03,1002000384
319,0,289,287,304,0,204,70,1272,63,304,154,149,154,0,761,1609,2374,0,27864,3146,35.75,998658048
320,0,217,283,245,0,188,75,1303,74,245,338,315,308,0,1206,1627,2480,0,25825,3259,36.66,999067648
321,0,408,209,256,0,391,74,1292,118,256,218,246,253,0,973,1635,2622,0,26582,3373,33.97,998965248
322,0,145,288,187,0,139,244,1203,177,160,244,244,244,0,892,1675,2385,0,25099,3354,43.93,1005154304
323,0,51,291,212,0,153,188,1342,153,237,353,346,324,0,1260,1651,2750,0,27608,3634,35.21,1009725440
324,0,456,128,312,0,553,184,1340,60,314,246,253,275,0,1088,1526,2719,0,28281,3572,27.82,981204992
325,0,439,402,7,0,154,395,1021,367,7,161,160,160,0,488,1734,2139,0,24242,3072,32.88,975290368
326,0,37,179,531,0,11,396,1396,158,522,184,184,159,0,1049,1754,2808,0,27375,3649,35.57,988311552
327,0,54,269,238,0,217,230,1485,205,247,314,313,336,0,1210,1752,3082,0,30103,4023,30.93,1000816640
328,0,719,363,90,0,584,349,1461,312,88,209,211,213,0,721,1724,2728,0,27756,3480,33.01,981520384
329,0,65,165,438,0,35,347,1337,95,440,202,195,185,0,1022,1769,2497,0,30053,3432,29.62,988008448
330,0,62,338,200,0,147,223,1392,188,192,383,385,372,0,1332,1771,2889,0,28293,3761,37.82,992067584
331,0,327,100,282,0,530,212,1466,77,288,278,282,305,1,1153,1685,3094,0,30415,3847,42.27,994684928
332,0,455,288,288,0,210,70,1344,113,290,181,179,165,0,815,1743,2355,0,26216,3103,43.48,978104320
333,0,48,296,126,0,18,200,1315,239,126,284,284,298,0,992,1741,2590,0,30025,3459,38.31,986005504
334,0,34,179,366,0,282,305,1435,159,365,362,338,285,0,1350,1659,3022,0,30278,4080,32.27,1003171840
335,0,623,275,158,0,584,130,1399,83,159,191,217,270,0,837,1533,2469,0,26217,3255,34.05,980852736
336,0,123,255,344,0,82,149,1253,119,343,199,199,199,0,940,1574,2337,0,28476,3237,40.46,980807680
337,0,347,290,313,0,305,74,1339,78,314,300,274,255,0,1143,1661,2620,0,25558,3362,37.71,982982656
338,0,91,271,278,0,144,97,1377,89,278,278,302,321,0,1179,1618,2605,0,28176,3444,32.52,982515712
339,0,444,239,224,0,416,78,1387,65,215,203,204,202,0,824,1648,2851,0,28310,3639,32.44,982958080
340,0,49,255,189,0,54,135,1320,129,161,293,294,296,0,1044,1602,2489,0,25189,3270,31.62,974655488
341,0,437,233,308,0,552,126,1344,85,339,298,296,296,0,1229,1552,2843,0,27809,3624,34.4,982093824
342,0,146,244,225,0,147,103,1154,90,229,277,275,273,0,1054,1513,2143,0,22533,2911,35.59,966004736
343,0,178,262,292,0,189,96,1304,70,292,242,240,241,0,1015,1490,2573,0,25502,3368,36.39,847540224
344,0,512,336,259,0,378,83,1257,78,248,251,257,253,0,1009,1603,2321,0,25860,3096,32.84,781172736
345,0,74,249,234,0,54,131,1336,105,234,216,216,221,0,887,1628,2568,0,26269,3425,34.32,788668416
346,0,443,265,332,0,416,97,1405,86,345,264,246,240,0,1095,1642,2826,0,28678,3651,37.78,794415104
347,0,198,308,280,0,186,85,1330,56,280,287,301,307,0,1175,1651,2489,0,28842,3288,36.58,785776640
348,0,292,240,295,0,356,67,1386,62,290,261,265,264,0,1080,1636,2713,0,32441,3651,43.13,783675392
349,0,182,284,265,0,250,80,1322,82,267,324,323,324,0,1238,1673,2611,0,33241,3352,36.29,831336448
350,0,354,254,263,0,361,44,1430,46,265,299,296,295,0,1155,1576,2656,0,27085,3430,33.5,834658304
351,0,317,296,256,0,245,66,1208,57,256,194,196,194,0,840,1586,2369,0,27550,3127,33,823885824
352,0,162,274,292,0,211,96,1342,77,290,338,339,342,0,1309,1584,2510,0,24953,3254,37.12,844673024
353,0,0,223,259,0,612,64,1339,41,262,311,305,305,0,1183,0,2669,0,27574,3416,35.76,844410880
354,0,0,0,0,0,246,0,923,4,0,239,246,246,0,731,0,1807,0,19512,2555,30.73,803336192
355,0,0,0,0,0,302,0,677,6,0,302,302,302,0,906,0,1247,0,17290,1997,5.42,767586304
356,0,0,0,0,0,256,0,375,5,0,256,256,256,0,768,0,755,0,15306,1502,6.9,744308736
357,0,0,0,0,0,119,0,119,5,0,119,119,119,0,357,0,221,0,13176,968,2.95,703692800
