second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
251,0,95,133,166,0,513,382,1793,312,169,421,548,564,1,1702,2567,4058,0,42981,5470,38.07,1525043200
252,318,78,273,383,0,409,455,1442,272,384,339,350,349,0,1422,2087,3155,0,38685,4183,34.11,1518239744
253,313,212,99,241,0,406,239,1417,116,241,409,315,295,0,1260,1809,3002,0,37980,3905,34.96,1512681472
254,666,127,195,245,0,171,172,1328,88,245,174,267,284,0,970,1619,2595,0,27904,3412,36.91,1441239040
255,138,850,125,151,0,442,95,1342,465,151,102,103,106,0,462,1988,2722,0,27178,3495,29.54,1281531904
256,0,691,305,21,0,83,305,1037,1128,21,122,121,122,0,386,2596,0,0,0,0,0,0
257,137,79,767,1,0,26,1071,975,893,1,306,305,305,0,917,2652,3264,0,41233,5305,30.54,1045254144
258,0,17,175,355,0,96,1145,1209,464,350,113,114,112,0,689,2647,0,0,0,0,0,0
259,0,19,256,488,0,92,890,1605,392,483,116,117,118,0,834,2580,4109,0,41958,5613,33.39,1092325376
260,263,51,113,333,0,241,658,1744,150,342,278,248,248,0,1116,2502,4130,0,41951,5542,26.81,1096597504
261,292,251,110,436,0,296,439,1939,92,434,80,110,111,0,735,2295,4076,0,40871,4986,37.67,1093304320
262,115,73,90,163,0,298,113,1855,125,166,461,448,430,0,1505,2267,3810,0,40543,4713,40.6,1100378112
263,474,160,257,259,0,414,185,1729,179,259,390,403,421,0,1473,2040,3434,0,36024,4325,32.43,1030107136
264,326,684,127,38,0,376,127,1545,527,38,275,275,263,0,851,2110,2791,0,34419,3800,33.21,1020141568
265,0,36,532,224,0,24,546,1409,482,215,234,224,174,0,847,2115,3199,0,41245,4693,29.39,1065349120
266,116,66,153,366,0,370,448,1416,217,375,300,310,371,0,1356,2104,3076,3,41229,4253,35.39,1097703424
267,668,135,152,370,0,419,233,1411,92,370,372,372,373,0,1487,1781,3035,3,40667,4067,36.88,1106411520
268,99,638,325,317,0,352,82,1353,82,315,55,50,49,0,469,1803,2434,3,38343,3193,33,1071620096
269,405,190,277,179,0,56,117,1444,151,175,263,268,269,0,975,1935,2834,3,42664,3634,40.6,1115533312
270,157,50,237,216,0,110,155,1587,158,218,283,276,275,0,1052,1948,3278,3,31546,4216,28.53,1057275904
271,458,213,188,314,0,606,185,1549,105,318,496,502,502,1,1818,1871,3115,3,31763,3954,31.42,1030115328
272,297,325,246,211,0,415,45,1257,45,211,304,304,305,0,1124,1487,2368,3,29482,3155,33.2,1013600256
273,260,310,276,294,0,228,48,1132,51,294,205,202,198,0,899,1475,2209,3,23852,2985,31.2,1012375552
274,241,230,269,284,0,178,57,1242,51,281,202,205,209,0,897,1548,2400,3,25261,3206,39.22,995700736
275,201,245,251,230,0,238,65,1261,71,229,310,308,306,0,1153,1572,2572,3,26680,3374,35.89,1003696128
276,285,468,240,228,0,367,57,1304,155,232,226,228,230,0,916,1634,2638,3,25759,3404,37.25,963256320
277,251,475,334,40,0,152,334,1079,514,40,190,188,187,0,605,1957,2543,3,28627,3879,31.64,959062016
278,199,29,278,304,0,46,522,1225,335,299,187,189,190,0,865,1956,0,0,0,0,0,0
279,0,40,247,291,0,116,371,1452,237,295,255,238,214,0,1002,1954,3196,3,32283,4353,31.95,966795264
280,0,125,130,358,0,398,264,1409,129,358,295,312,336,0,1301,1866,3065,3,31891,4045,45.31,960638976
281,365,519,294,293,0,338,193,1362,182,294,87,87,87,0,555,1772,2504,3,26963,3479,34.56,949424128
282,181,71,312,191,0,92,172,1431,171,186,343,341,341,0,1211,1787,2898,3,28366,3779,34.77,960000000
283,266,171,164,311,0,349,158,1531,70,315,353,346,340,0,1354,1752,3152,3,30779,4045,33.09,965976064
284,440,524,320,135,0,404,200,1375,199,136,223,232,237,0,828,1694,2723,3,26855,3480,32.74,954519552
285,0,45,190,305,0,126,196,1300,122,305,307,302,295,1,1209,1702,2695,3,29735,3587,37.53,951750656
286,285,327,279,296,0,442,166,1452,101,295,318,322,330,0,1265,1647,3058,3,28737,3806,30.49,957472768
287,574,304,248,297,0,245,99,1192,80,296,176,176,176,0,824,1556,2444,3,27238,3199,29.81,944312320
288,345,288,257,255,0,180,48,1292,85,257,250,241,218,0,966,1682,2471,3,24646,3232,35.11,944979968
289,392,128,250,251,0,148,134,1391,120,250,281,288,302,0,1121,1677,2756,3,28872,3641,35.73,954269696
290,494,369,310,295,0,470,127,1372,126,296,292,294,303,0,1185,1646,2759,3,28483,3607,34.94,953606144
291,575,165,277,248,0,191,62,1260,61,248,310,306,305,0,1169,1552,2482,3,28494,3249,33.15,941654016
292,0,450,221,271,0,421,60,1282,41,270,209,213,214,0,906,1549,2607,3,27063,3421,33.74,949436416
293,774,116,269,246,0,74,98,1277,88,244,241,240,240,0,965,1598,2262,3,24706,3040,38.79,939331584
294,157,661,168,167,0,435,79,1343,340,170,226,221,221,0,838,1816,2616,3,26143,3433,33.36,948498432
295,443,56,486,127,0,43,404,1090,377,116,277,278,267,0,938,1831,2398,3,28816,3509,31.32,950386688
296,787,38,132,376,0,74,394,1402,185,383,189,184,195,0,951,1836,2947,0,29890,4005,43.7,957038592
297,102,298,202,318,0,493,185,1408,160,322,325,335,335,0,1317,1770,3037,0,31169,4081,32.48,955064320
298,545,339,291,312,0,284,128,1245,125,309,173,173,173,0,828,1652,2374,0,29584,3388,32.85,941035520
299,113,262,222,223,0,141,58,1347,154,226,258,258,253,0,995,1785,2704,0,26960,3499,35.84,942297088
300,0,299,301,173,0,309,187,1366,198,169,263,261,266,0,959,1836,2896,0,28895,3848,28.44,957075456
301,0,60,315,336,0,170,243,1357,150,340,351,332,328,0,1351,1749,2653,0,29566,3597,30.82,946130944
302,0,131,174,234,0,310,118,1420,86,225,290,310,314,0,1139,1655,2977,0,30566,3841,32.12,949379072
303,0,620,295,307,0,508,58,1307,54,316,207,208,208,0,939,1585,2687,0,29312,3463,37.09,945451008
304,0,118,292,296,0,45,106,1332,101,296,233,232,232,1,993,1659,2451,0,28891,3299,35.96,942137344
305,0,102,231,228,0,230,150,1374,141,220,332,332,332,0,1216,1664,2798,0,27198,3590,35.72,942600192
306,0,551,314,129,0,386,232,1356,214,137,229,226,225,0,817,1703,2770,0,28372,3544,29.37,943689728
307,0,54,193,303,0,30,238,1347,163,303,214,207,206,0,930,1722,2640,0,28909,3603,34.5,944934912
308,0,103,224,323,0,330,190,1419,126,321,342,351,353,0,1367,1720,2984,0,29552,3969,32.29,953098240
309,0,819,264,76,0,513,209,1345,412,78,219,202,201,0,700,1805,2470,0,28238,3312,35.04,938991616
310,0,37,354,439,0,19,418,1321,303,437,108,126,127,0,798,1817,2409,0,26824,3631,31.65,950411264
311,0,36,277,211,0,80,201,1473,195,212,343,325,324,0,1204,1813,2944,0,28611,3813,45.63,957460480
312,0,596,76,246,0,682,190,1557,192,247,280,298,299,0,1124,1773,3212,0,31299,4047,36.49,959197184
313,0,303,520,122,0,41,474,1099,450,117,77,70,70,0,334,1950,2529,0,33167,3819,29.64,958439424
314,0,8,71,418,0,15,418,1505,193,423,285,292,265,0,1265,1947,3255,0,31612,4243,38.03,964603904
315,0,64,354,214,0,349,346,1507,330,202,411,411,436,0,1460,1958,3400,0,33305,4493,29.77,973180928
316,0,558,177,230,0,562,210,1454,156,242,199,190,191,0,822,1652,3086,0,31793,3872,35.35,961331200
317,0,64,230,312,0,44,158,1308,158,305,336,345,346,0,1332,1696,2444,0,27535,3252,36.29,949030912
318,0,70,268,252,0,162,187,1394,171,253,242,218,215,0,928,1665,2811,0,31472,3776,32.96,960663552
319,0,386,246,284,0,470,92,1459,73,287,309,325,326,0,1247,1606,2833,0,28959,3622,33.44,959496192
320,0,294,226,264,0,314,64,1298,62,264,264,272,274,0,1074,1559,2472,0,24869,3237,33.22,949755904
321,0,397,295,295,0,237,45,1213,48,278,140,140,140,0,698,1636,2270,0,25727,3108,33.36,943366144
322,0,145,352,218,0,149,150,1284,139,238,385,385,385,0,1393,1646,2487,0,25319,3259,34.98,945811456
323,0,160,154,279,0,255,150,1385,90,255,249,246,242,0,992,1595,2924,0,29785,3751,38.39,958894080
324,0,396,290,272,0,427,69,1303,58,293,284,286,289,1,1152,1541,2381,0,27211,3199,29.83,946405376
325,0,170,265,278,0,201,54,1249,53,279,301,299,300,0,1179,1552,2529,0,29759,3304,32.52,944312320
326,0,667,284,172,0,378,142,1255,289,174,153,151,143,0,621,1777,2522,0,26590,3294,35.49,944230400
327,0,39,276,316,0,33,309,1307,171,316,249,251,252,0,1068,1770,2771,0,27792,3670,40.89,920993792
328,0,5,250,203,0,201,202,1415,175,192,318,320,326,0,1156,1768,2894,0,29003,3886,34.87,925532160
329,0,389,166,307,0,592,194,1440,68,317,353,348,349,1,1367,1576,2945,0,30086,3825,38.73,927285248
330,0,473,343,348,0,161,44,1209,46,346,42,43,42,0,473,1684,2157,0,24122,2968,36.77,913145856
331,0,27,288,196,0,38,147,1367,122,199,330,330,331,1,1190,1687,2518,0,25598,3391,32.63,919146496
332,0,39,193,253,0,212,95,1519,65,253,310,309,304,0,1176,1678,2985,0,28919,3811,52.78,933199872
333,0,572,277,273,0,580,47,1406,48,273,311,314,319,0,1217,1507,2401,0,27713,3265,28.06,924381184
334,0,65,250,276,0,37,100,1340,97,274,221,221,221,0,937,1519,2414,0,29770,3241,33.15,920109056
335,0,643,140,152,0,510,30,1370,258,154,246,246,246,0,892,1652,2735,0,27193,3523,32.63,931049472
336,0,159,436,268,0,88,348,1162,348,264,176,176,176,0,792,1739,2238,0,25393,3404,29.7,930377728
337,0,16,224,266,0,28,168,1400,175,269,298,293,293,0,1153,1717,2716,0,27425,3672,43.71,931831808
338,0,225,199,320,0,474,185,1452,129,317,347,347,345,0,1356,1715,2972,0,30777,4009,31.62,939606016
339,0,591,321,316,0,365,68,1244,80,319,86,76,78,0,559,1688,2375,0,24719,3146,32.01,916414464
340,0,70,296,161,0,42,150,1316,146,158,337,352,344,0,1191,1742,2522,0,27682,3280,41.41,923840512
341,0,44,240,340,0,194,145,1523,104,339,292,292,300,0,1223,1706,2984,0,29277,3908,33.95,933273600
342,0,513,222,260,0,582,46,1478,30,261,295,295,295,0,1146,1605,2617,0,28531,3413,34.79,927383552
343,0,149,275,271,0,182,95,1229,82,273,322,309,309,1,1213,1512,2292,0,27153,3092,33.21,920436736
344,0,78,266,251,0,319,48,1261,49,248,252,248,243,0,991,1499,2499,0,24665,3262,31.48,924282880
345,0,0,33,60,0,467,27,1193,22,65,235,251,256,0,807,0,1895,0,23919,2664,35.48,883941376
346,0,0,2,2,0,258,1,754,4,2,258,258,258,0,776,0,1423,0,22041,2194,2.16,860409856
347,0,0,0,0,0,287,0,498,5,0,295,288,287,0,870,0,987,0,20304,1758,3.54,837918720
348,0,0,0,0,0,209,0,211,5,0,201,208,209,0,618,0,273,0,17451,1042,7.58,791494656
349,0,0,0,0,0,2,0,2,1,0,2,2,2,0,6,0,10,0,16408,779,3.34,758837248
