second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
250,0,99,54,360,0,95,1027,2331,141,362,137,142,143,3,784,3461,5420,0,69944,7303,37.6,1580773376
251,179,160,63,360,0,97,751,2554,212,357,74,69,67,0,567,3516,5715,0,70684,7175,34.64,1606324224
252,0,76,4,272,0,131,423,2786,413,275,305,299,301,0,1180,3468,0,0,0,0,0,0
253,0,79,23,70,0,415,156,2709,562,70,518,512,507,0,1607,3419,0,0,0,0,0,0
254,146,81,249,85,0,650,273,2350,549,85,629,621,624,0,1959,3007,4666,0,70421,6238,32.41,1705381888
255,0,81,305,115,0,615,556,1785,382,112,623,620,617,0,1972,2457,3639,0,66448,5172,33.69,1693323264
256,129,524,76,146,0,446,463,1299,306,147,103,131,138,0,519,2063,2971,0,63979,4365,37.44,1706246144
257,153,22,10,239,0,44,393,1194,495,241,307,299,251,0,1098,2053,0,0,0,0,0,0
258,222,67,540,164,0,286,540,1238,639,164,304,312,359,0,1139,2082,2875,0,33568,4393,29.61,1429966848
259,611,84,145,172,0,361,666,1058,143,163,98,96,94,0,451,1890,3174,0,33542,4259,27.21,1350205440
260,272,108,90,547,0,54,512,1362,84,544,279,281,284,0,1388,1593,2801,1,32619,3676,46.81,1228857344
261,346,528,262,311,0,421,57,1412,40,323,191,191,191,0,896,1700,2644,1,32868,3579,37.74,1226973184
262,1330,269,340,327,0,85,51,1503,38,327,102,102,102,0,633,1886,2693,1,34438,3512,36.3,1213009920
263,351,186,218,224,0,198,80,1594,82,224,365,350,333,0,1272,1943,3044,1,38245,3905,35.61,1193979904
264,133,70,241,193,0,227,179,1531,158,193,391,383,368,0,1335,1926,3293,1,41874,4309,32.61,1229254656
265,154,669,132,150,0,705,85,1484,269,150,312,335,367,0,1164,1711,2744,1,29974,3693,36.7,1202970624
266,0,462,241,44,0,91,241,931,701,44,165,165,163,0,537,2056,2602,1,30393,4221,32.03,1183272960
267,0,27,536,155,0,40,710,999,568,153,237,237,238,0,865,2052,2626,1,30839,4282,31.49,1184665600
268,0,50,115,281,0,104,624,1215,314,278,161,156,157,0,752,2074,0,0,0,0,0,0
269,496,32,267,429,0,250,456,1390,274,434,279,277,268,0,1258,1970,3237,1,34161,4467,44.03,1185943552
270,283,423,141,429,0,352,294,1532,110,429,53,60,69,0,611,1852,3114,1,33425,3950,38.21,1175470080
271,235,459,184,99,0,157,93,1446,341,94,176,175,175,1,620,2138,2846,1,32872,3703,38.24,1171484672
272,119,58,342,281,1,83,335,1572,323,286,264,253,188,1,991,2143,3209,1,38512,4427,39.55,1202925568
273,105,79,272,154,0,327,271,1661,286,154,441,450,513,0,1558,2114,3380,1,35681,4546,37.31,1120481280
274,0,31,123,333,0,434,292,1418,118,333,437,439,419,0,1628,1809,3001,1,34579,4175,35.49,1115168768
275,104,559,240,213,0,463,132,1299,132,213,169,162,183,0,727,1562,2396,1,32248,3363,37.11,1102962688
276,477,30,222,294,0,103,100,1239,91,289,277,284,285,0,1135,1562,2392,1,26098,3293,41,1102213120
277,1116,315,234,245,0,275,53,1377,49,249,198,146,141,0,734,1569,2651,1,26315,3489,34.26,1080664064
278,358,212,256,251,0,237,92,1225,74,252,276,322,326,1,1176,1523,2218,1,26121,3069,35.46,1067855872
279,554,342,290,268,0,335,83,1262,81,268,275,280,281,0,1104,1531,2452,1,25273,3293,35.34,1080532992
280,349,506,135,151,0,303,48,1192,278,151,166,165,165,0,647,1711,2331,1,26767,3158,35.02,1027833856
281,434,240,503,27,0,105,492,1003,468,26,248,248,240,0,762,1852,2381,1,28952,3705,32.49,1040023552
282,0,31,156,442,0,27,491,1343,195,439,133,131,139,0,842,1853,3067,1,30759,4128,29.91,1047007232
283,191,60,251,238,0,289,219,1392,215,242,385,375,358,0,1360,1872,2878,1,31154,3972,32.08,1039597568
284,457,361,141,350,0,397,248,1293,29,349,137,146,159,3,791,1612,2956,1,30943,3802,36.43,1035952128
285,776,335,332,202,0,193,139,1279,144,203,275,259,261,0,998,1756,2418,1,29596,3260,34.11,1027305472
286,0,69,194,223,0,31,153,1445,162,223,224,194,186,0,827,1765,3115,1,32420,4111,32.62,1046966272
287,181,331,244,303,0,512,176,1444,120,296,241,289,298,0,1124,1766,2808,1,29970,3859,29.05,1041530880
288,170,207,269,170,0,253,151,1358,151,176,413,413,413,0,1415,1682,2728,1,30360,3570,37.51,1035517952
289,0,126,182,320,0,206,150,1379,91,321,202,196,195,0,914,1537,2709,0,32379,3618,30.81,1032790016
290,407,502,300,266,0,431,48,1266,62,266,238,244,245,0,993,1528,2355,0,26691,3227,37.85,1028112384
291,699,49,231,250,0,87,70,1264,57,238,325,324,324,0,1211,1536,2452,0,29048,3291,37.37,1031274496
292,1429,624,185,209,0,465,63,1337,209,221,160,161,161,0,703,1649,2660,0,26984,3467,30.31,1033924608
293,0,350,463,6,0,99,460,1008,469,6,256,252,248,0,762,1901,2406,0,31327,3738,31.97,1043177472
294,135,18,236,331,0,23,463,1223,267,331,147,150,153,0,781,1904,0,0,0,0,0,0
295,267,73,147,337,0,216,365,1383,176,335,275,271,268,0,1149,1897,3149,0,32224,4372,30.72,1053691904
296,424,653,133,189,0,606,184,1367,272,191,214,219,223,0,847,1799,2631,0,30758,3688,35.33,1039323136
297,141,379,574,119,0,35,574,1011,631,119,134,128,128,0,509,2143,2448,0,33429,3846,39.62,1046454272
298,259,55,123,236,0,4,648,1244,262,236,166,169,158,0,729,2195,3094,0,32750,4528,32.63,1055752192
299,0,26,203,369,0,123,461,1563,357,360,263,259,264,0,1146,2208,0,0,0,0,0,0
300,0,872,23,92,0,495,297,1488,642,101,75,82,88,0,346,2474,3373,0,35854,4674,34.39,1076842496
301,0,691,9,0,0,40,235,1086,1322,0,38,38,38,0,114,3125,0,0,0,0,0,0
302,0,254,180,66,0,23,353,1089,1623,65,223,194,174,0,656,3368,0,0,0,0,0,0
303,0,36,627,168,0,5,808,1252,1709,169,199,216,222,0,806,3387,4445,0,50659,7211,32.9,1197019136
304,0,100,802,72,0,256,1576,1253,1212,72,230,242,256,0,800,3414,4573,0,52150,7436,32.87,1216655360
305,0,759,94,35,0,368,1611,1068,903,35,161,130,112,2,438,3626,0,0,0,0,0,0
306,0,19,206,118,0,23,1713,830,983,118,209,223,222,0,772,3621,0,0,0,0,0,0
307,0,25,20,371,0,1,1685,1200,988,347,21,37,56,0,461,3640,0,0,0,0,0,0
308,0,17,108,304,0,19,1333,1485,991,322,39,40,40,0,441,3654,0,0,0,0,0,0
309,0,16,51,475,0,49,1137,1911,939,472,32,32,31,17,567,3639,5688,0,56915,7900,31.56,1299918848
310,0,7,547,326,0,94,943,2158,885,329,66,64,54,62,513,3606,5612,0,57066,7903,36.17,1303076864
311,0,12,248,243,0,178,941,2256,288,245,181,168,178,0,772,3512,5687,0,56752,7657,35.48,1323327488
312,0,122,34,271,0,334,940,2242,90,273,292,306,307,0,1178,3347,5486,0,55676,7270,33.6,1335336960
313,0,91,2,333,0,266,703,2304,140,335,303,298,291,1,1227,3080,0,0,0,0,0,0
314,0,22,10,292,0,223,372,2293,248,292,339,334,330,0,1295,2902,0,0,0,0,0,0
315,0,62,126,79,0,562,137,2281,260,79,645,608,576,0,1908,2689,4265,0,51459,5471,36.63,1389400064
316,0,670,81,9,0,562,210,1796,549,9,249,296,325,0,879,2307,3453,0,48631,4702,28.65,1378185216
317,0,127,214,138,0,136,290,1290,683,138,298,296,309,0,1041,2294,0,0,0,0,0,0
318,0,215,486,140,0,448,631,1247,654,140,391,393,394,0,1318,2317,2983,0,52606,4752,29.17,1432551424
319,0,15,201,290,0,219,740,1010,323,283,248,247,247,0,1025,2050,0,0,0,0,0,0
320,0,571,62,274,0,384,541,1201,318,281,60,60,60,1,461,2034,2997,0,53603,4342,33.79,1518546944
321,0,608,52,41,0,55,373,907,901,35,31,29,29,0,124,2590,0,0,0,0,0,0
322,0,31,803,289,0,8,855,1174,885,295,165,165,164,0,789,2616,3389,0,37283,5209,32.83,1460948992
323,0,16,156,235,0,18,935,1386,304,235,208,200,199,0,842,2610,3563,0,38941,5431,35.82,1460056064
324,0,1,87,404,0,2,777,1786,315,373,52,62,64,0,551,2609,0,0,0,0,0,0
325,0,36,153,317,0,151,458,2055,305,348,291,199,185,0,1023,2612,4143,0,42316,5501,32.69,1465933824
326,0,27,191,256,0,463,329,1952,196,256,414,497,464,0,1631,2454,4031,0,41466,5218,34.82,1456902144
327,0,160,78,262,0,500,230,1766,54,257,392,391,415,0,1455,2022,3646,0,39489,4593,29.96,1448357888
328,0,98,160,160,0,437,87,1507,75,162,444,454,477,0,1537,1717,2862,0,36351,3710,34.27,1425498112
329,0,454,235,260,0,444,121,1224,118,263,225,221,221,0,930,1430,2450,0,27418,3292,31.16,1412169728
330,0,124,215,189,0,123,48,1170,49,188,324,326,288,0,1126,1457,2176,0,23050,3004,36.04,1333604352
331,0,386,254,291,0,399,74,1145,69,292,178,180,218,0,868,1390,2320,0,24947,3239,52.84,1181802496
332,0,331,317,306,0,175,72,1135,72,302,142,142,142,0,728,1531,1964,0,24723,2817,38.62,964157440
333,0,165,308,289,0,178,83,1246,80,293,370,354,344,0,1361,1568,2409,0,28814,3259,35.58,974966784
334,0,402,256,278,0,354,40,1366,37,273,185,198,208,0,864,1629,2662,0,31719,3490,30.5,961875968
335,0,153,267,238,0,88,154,1336,135,242,233,236,236,0,947,1659,2454,0,33251,3378,34.91,961056768
336,0,160,242,279,0,250,84,1397,77,279,307,297,295,0,1178,1632,2719,0,28284,3733,32.55,980353024
337,0,409,278,251,0,464,52,1348,51,252,344,349,350,0,1295,1529,2551,0,28310,3393,42.93,977371136
338,0,212,248,269,0,172,57,1292,55,265,158,163,164,0,750,1529,2417,0,30071,3320,33.66,979603456
339,0,304,278,257,0,283,62,1243,66,258,316,316,316,0,1206,1552,2453,0,26409,3359,35.05,988807168
340,0,170,252,263,0,183,59,1287,52,257,257,257,257,0,1028,1556,2463,0,28086,3311,36.47,969674752
341,0,341,256,276,0,404,76,1305,76,281,278,278,278,0,1115,1538,2522,0,26298,3409,38.68,969625600
342,0,266,280,268,0,208,52,1221,43,271,287,256,249,0,1063,1531,2455,0,27769,3318,36.39,972337152
343,0,218,295,280,0,248,68,1283,58,280,267,292,296,0,1135,1548,2565,0,26729,3397,31.66,976904192
344,0,345,245,246,0,318,67,1266,67,244,215,221,224,0,904,1543,2528,0,28347,3394,36.27,977100800
345,0,196,245,251,0,217,67,1214,67,253,291,291,291,0,1126,1546,2425,1,25955,3286,33.14,980742144
346,0,261,263,277,0,288,38,1290,37,274,273,273,273,0,1093,1522,2585,1,28262,3410,34.87,985927680
347,0,306,242,240,0,306,48,1205,51,239,276,276,275,0,1066,1492,2390,1,28657,3238,35.23,988016640
348,0,307,308,301,0,256,55,1213,51,305,227,227,228,0,987,1545,2353,1,26415,3185,36.63,979869696
349,0,140,259,257,0,173,60,1265,60,252,298,298,298,0,1146,1551,2475,1,28735,3311,32.66,986972160
350,0,397,241,255,0,415,55,1285,55,261,238,238,238,0,975,1523,2639,1,27365,3482,32.41,987013120
351,0,125,271,227,0,108,68,1226,64,227,265,264,264,0,1020,1502,2255,1,23812,3094,30.31,979968000
352,0,155,238,289,0,379,53,1273,37,289,249,234,233,0,1005,1504,2543,1,26841,3371,35.68,990203904
353,0,0,135,137,0,502,32,1171,34,137,321,337,338,0,1133,0,2361,1,24659,3197,35.87,986988544
354,0,0,0,0,0,213,0,769,4,0,213,212,212,1,637,0,1526,1,21895,2356,19.82,945561600
355,0,0,0,0,0,281,0,556,4,0,281,281,281,0,843,0,1064,1,20053,1896,7.05,920055808
356,0,0,0,0,0,244,0,275,4,0,247,246,245,0,738,0,518,1,17896,1353,8.98,883339264
357,0,0,0,0,0,31,0,30,2,0,28,29,30,0,87,0,16,1,15859,846,3.73,828698624
