second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
281,0,188,207,161,0,166,64,460,72,161,196,181,172,0,710,522,9445,7946,17970,1516,24.62,583778304
282,462,220,156,197,0,244,95,418,110,197,214,228,237,1,876,519,9503,8383,12024,1094,41.85,448188416
283,0,136,239,215,0,104,112,476,118,215,138,118,109,0,580,554,10063,8463,16500,1599,44.71,465674240
284,0,177,186,193,0,158,61,511,97,193,220,188,165,0,766,582,10462,8745,14300,1695,52.02,490373120
285,0,0,5,45,0,275,40,504,7,45,215,267,269,0,796,0,10594,9185,12371,1319,48.96,472436736
286,247,247,166,0,0,139,166,273,240,0,140,117,134,0,391,382,10372,9662,9001,602,12.75,455999488
287,0,0,81,247,0,135,166,247,83,247,98,121,134,0,600,0,10867,10044,7382,770,34.5,446984192
289,422,50,0,0,0,247,0,247,31,0,247,247,247,0,741,50,10795,10044,6594,770,3.13,444354560
290,50,287,207,207,0,0,86,207,177,207,0,0,0,0,207,337,9983,9600,4537,325,18.82,433451008
291,155,220,282,157,0,0,155,364,239,156,0,0,0,0,156,557,10760,9518,10335,1280,46.64,380403712
292,183,149,203,312,0,201,124,585,70,310,207,206,206,1,929,620,11077,9360,14863,1837,52.28,448757760
293,0,104,118,134,0,162,39,603,63,137,156,156,156,0,605,603,10909,9090,16892,1840,57.52,454033408
294,0,0,0,0,0,307,0,447,7,0,310,310,310,0,930,0,10735,9332,14799,1369,19.05,471773184
295,0,0,0,0,0,140,0,138,8,0,137,137,137,0,411,0,10332,9850,10185,388,16.38,447561728
297,305,229,50,1,0,0,50,1,172,0,0,0,0,0,0,229,9994,9984,8505,31,2.77,441114624
298,0,76,255,304,0,0,175,305,172,305,0,0,0,0,305,305,9919,9160,6481,783,26.47,481910784
300,0,0,0,0,0,305,0,305,6,0,305,305,305,0,915,0,9325,8500,7319,799,3.87,369893376
