second,scheduled_tasks,started_tasks,conn_created,conn_ready,conn_failed,conn_closed,active_connecting,active_ready,waiting_for_server,find_input_ops,remove_ops,insert_ops,find_output_ops,failed_ops,combined_ops,in_flight_tasks,ephemeral_ports,time_wait,handles,threads,cpu_pct,working_set_bytes
277,0,344,454,5,0,180,454,490,523,5,180,180,180,0,545,1017,7810,6627,43407,10387,28.75,984797184
278,0,247,69,83,0,6,523,392,487,55,6,6,6,0,73,1262,8063,6629,42910,11059,27.12,1005096960
279,0,0,164,371,0,124,438,728,428,399,159,129,124,0,811,0,0,0,0,0,0,0
280,0,0,261,361,0,200,488,805,264,360,165,195,200,0,920,0,8927,7257,43611,10483,30.25,1011400704
281,0,0,0,133,0,439,132,911,4,134,439,439,439,0,1451,0,9167,7825,42089,9948,37.79,1000370176
282,349,108,92,76,0,287,23,494,23,75,297,290,290,0,952,464,9163,8165,39805,9276,11.41,983785472
283,0,127,129,115,0,207,37,298,39,115,197,204,204,0,720,305,9348,9012,39011,8491,27.21,973443072
284,462,205,152,172,0,40,87,323,82,173,44,42,41,0,300,400,8978,8425,29265,8315,25.99,939532288
285,0,371,434,32,0,129,433,323,434,30,126,128,128,0,412,744,9685,8765,36655,9347,34,793894912
286,0,0,4,416,0,194,416,553,5,418,193,193,194,0,998,0,9972,8839,36692,9271,44.43,792227840
287,0,0,0,0,0,12,0,448,7,0,25,22,14,0,61,0,10057,9151,35925,8957,24.28,785305600
288,247,86,78,63,0,373,20,435,19,63,387,372,371,0,1193,430,10057,9229,35611,8827,3.85,782880768
289,0,161,169,184,0,63,19,247,15,184,36,54,63,0,337,247,10370,10047,29684,8137,30.14,782229504
290,0,0,0,0,0,63,0,247,3,0,63,63,63,0,189,0,10537,10033,31742,8202,18.48,788918272
291,422,99,91,76,0,184,17,184,19,74,184,184,184,0,626,99,10405,10207,27267,7913,7.03,757846016
292,205,222,222,226,0,0,20,302,17,220,0,0,0,0,220,321,10278,9871,29607,8191,29.98,759005184
293,0,270,262,151,0,52,122,443,121,159,52,52,52,0,315,577,9754,9027,30540,8624,33.07,763662336
294,183,145,148,251,0,230,122,491,22,251,241,238,237,0,967,546,10046,9033,34329,9214,33.68,785809408
295,0,74,87,106,0,171,23,432,17,106,160,163,164,0,593,455,10310,9417,35412,9071,33.17,793055232
296,0,0,0,0,0,251,0,357,5,0,251,251,251,0,753,0,10167,9665,34385,8753,9.72,786149376
297,0,0,0,0,0,106,0,106,3,0,106,106,106,0,318,0,10039,9929,32564,8165,9.34,777568256
299,305,137,115,101,0,0,23,101,23,101,0,0,0,0,101,137,9243,9233,32094,7659,2.16,755720192
300,0,168,190,204,0,0,30,305,28,204,0,0,0,0,204,305,9547,9078,36022,7898,27.28,818458624
301,0,0,0,0,0,101,0,305,4,0,101,101,101,0,303,0,8965,8345,28536,8062,29.95,817049600
302,0,0,0,0,0,204,0,204,7,0,204,204,204,0,612,0,8458,8066,27731,7767,4.51,812036096
